framework,phase,page,delay_ms,concurrency,repeat,seconds,requests,rps,qps,body_bytes,throughput_mib_s,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttfb_p50_ms,ttfb_p95_ms,cpu_pct,cpu_ms_per_req,elu_pct,eld_p99_ms,eld_max_ms,gc_count,gc_count_per_s,gc_total_ms,gc_ms_per_1000_req,gc_observed_pct,gc_max_ms,gc_major_count,rss_start_mib,rss_peak_mib,rss_end_mib,heap_start_mib,heap_peak_mib,heap_end_mib,cgroup_peak_mib,app_throttle_ms,load_cpu_pct,load_worker_eld_p99_max_ms,load_throttle_ms,backend_calls,backend_cpu_pct,backend_delay_mean_ms,backend_delay_p95_ms,backend_delay_max_ms,errors
react-router,matrix,hello,200,16,1,8.109216929,560,69.05722277540023,69.05722277540023,2746,0.18084634184002785,230.50919756607126,229.6038349999999,244.80699099999993,247.9537049999999,229.4982100000002,244.72849100000008,14.458075892255309,2.1018857142857144,13.696327664637842,29.196287,40.108031,7,0.8598276653429163,43.69804498553276,78.03222318845137,0.5367541142851481,12.020316004753113,1,284.0859375,284.0859375,284.0859375,27.88825225830078,51.27986145019531,43.59617614746094,239.34375,0.0,15.373513765271596,13.787135,0.0,560,1.6494128916368407,201.92313498213855,204.00920099997893,204.95641100010835,0
react-router,matrix,hello,200,16,2,8.22885593,560,68.05320262788949,68.05320262788949,2746,0.1782170242463918,234.4155421089285,233.922959,248.33491000000004,253.23859600000014,233.80105100000003,248.29003900000043,16.299999657515585,2.3989625,15.318239435125069,32.931839,47.120383,8,0.970657682079267,52.443646997213364,93.64936963788101,0.6363103604262305,10.283003002405167,2,341.81640625,341.81640625,341.81640625,46.703643798828125,55.623451232910156,44.74212646484375,303.0625,0.0,14.719547000390822,13.901823,0.0,560,1.6576959755372034,201.84613466786104,204.07554399967194,204.82382299983874,0
react-router,matrix,hello,200,64,1,8.125584879,1920,236.29068289743725,236.29068289743725,2746,0.618795600162852,267.51754660781296,259.06706099999974,343.6818979999998,471.24694499999987,258.97977000000037,343.31381299999975,28.587700013197512,1.2184213541666666,26.76602615115679,48.201727,169.082879,23,2.8106600553548535,134.08414594829082,69.83549268140148,1.6385432742314405,23.889047995209694,4,284.0859375,284.0859375,284.0859375,45.90064239501953,57.712486267089844,41.035560607910156,239.359375,0.0,23.0944778511043,14.508031,0.0,1920,2.78530857113753,202.88326710572667,206.1804140000604,211.07154799997807,0
react-router,matrix,hello,200,64,2,8.194689037999998,2049,250.03999425707073,250.03999425707073,2746,0.6548021547602808,254.8875569614451,255.05067199999996,267.79128800000035,270.40551499999947,255.01771599999995,267.7444580000001,26.598371632302598,1.0659580283064911,23.275511714453074,42.369023,54.231039,24,2.922699923152013,93.28109294176102,45.525179571381656,1.135969346551753,10.920997992157936,5,341.5546875,341.81640625,341.81640625,35.92242431640625,51.732818603515625,46.52630615234375,303.0625,0.0,16.64436261741756,13.737983,0.0,2049,2.86035285579967,203.074483190335,206.6397330001928,209.2066290001385,0
react-router,matrix,hello,50,1,1,6.047955921,103,17.030547402364245,17.030547402364245,2745,0.044583180064668514,58.45190271844657,57.863946999999825,63.42784499999971,76.44017600000006,57.652360000000044,63.141909999999825,11.893642678830574,7.014718446601941,10.832362597837427,16.564223,40.632319,1,0.1646142463119235,16.07581900060177,156.07591262720163,0.264630882863096,16.07581900060177,0,244.1796875,244.1796875,244.1796875,38.683349609375,44.689849853515625,43.912559509277344,203.515625,0.0,7.524820429942518,14.475263,0.0,103,2.426654629925306,51.26358218447224,52.82316299993545,59.01472900016233,0
react-router,matrix,hello,50,16,1,8.063862041,1765,218.87775249948623,218.87775249948623,2745,0.5729860597716233,72.83224251784702,70.70770300000004,89.18353200000001,131.60972199999998,70.60487000000012,89.09840799999984,34.91574122017663,1.5999206798866856,31.56734977733537,28.475391,48.267263,26,3.214781440030994,99.97496198117733,56.64303794967554,1.236144816326512,9.065852999687195,4,244.4296875,244.6796875,244.6796875,30.308441162109375,50.65765380859375,30.777687072753906,203.921875,0.0,21.119352203396456,14.680063,0.0,1765,4.332388756724447,51.83088100340175,53.32632800005376,93.96485499991104,0
react-router,matrix,hello,50,16,2,8.021360094,1808,225.39818419975796,225.39818419975796,2745,0.5900554806025845,70.75985500995569,70.5534560000001,80.61510000000004,88.97049199999947,70.4705869999998,80.572811,31.98235876467553,1.42322953539823,29.97881991213818,26.525695,73.465855,22,2.7343858474329488,101.15989898145199,55.951271560537606,1.2573190731937687,7.596947997808456,4,343.25390625,343.25390625,343.25390625,19.846641540527344,55.622047424316406,50.46526336669922,304.453125,0.0,20.8280292203884,13.942783,0.0,1808,2.6855631183264648,51.2844355315363,53.013439000118524,54.18356199981645,0
react-router,matrix,hello,50,64,1,8.070309276,6717,832.3101098461545,832.3101098461545,2745,2.178851367500014,76.44959433303555,70.38603700000021,131.475013,148.00601499999993,70.36595399999987,131.35413900000003,52.23871831173285,0.6293057912758672,42.707969531587615,48.431103,85.786623,90,11.122385552031847,251.387133076787,37.42550738079306,3.1066940187777363,11.00559800863266,16,244.9296875,253.0625,253.0625,33.40166473388672,56.603363037109375,47.075584411621094,212.59375,0.0,22.047122084916108,15.097855,0.0,6717,3.5840427957067904,51.42169967768628,53.31787100015208,58.27244199998677,0
react-router,matrix,hello,50,64,2,8.07406818,7263,899.5465282285987,899.5465282285987,2745,2.3548652839541466,70.57343554880907,69.53057199999967,82.30472700000018,101.45296000000008,69.5169479999995,82.27314599999954,40.35486935383384,0.44945779980724215,33.08850381556953,25.804799,64.880639,91,11.249478041371246,228.70596304535866,31.489186705956033,2.8272777024279407,5.802244991064072,17,342.0703125,343.25390625,343.25390625,47.61619567871094,58.2918701171875,43.839080810546875,304.4375,0.0,15.23197351339627,14.303231,0.0,7263,2.7948448890538238,51.169914772819446,52.984108000062406,54.33496799971908,0
react-router,matrix,hello,500,1,1,6.123538836,12,1.9596511627316804,1.9596511627316804,2746,0.005131914227353282,509.7520349166666,508.9049359999999,519.783506,519.783506,508.5063690000002,518.1043159999999,2.6298035898107983,13.458666666666666,2.1227174377625153,13.139967,17.645567,0,0.0,0,0.0,0,0,0,244.12109375,244.51171875,244.51171875,29.00251007080078,33.19171905517578,33.19171905517578,202.984375,0.0,3.286288119840183,13.099007,0.0,12,1.0682969287547759,500.87853741663275,503.32249599997886,503.32249599997886,0
react-router,matrix,hello,500,16,1,8.155359211999999,240,29.428501401490447,29.428501401490447,2746,0.07706705555772092,541.4772722250002,541.577232,553.109802,554.9699620000001,541.431097,552.8586190000001,10.543292175842216,3.5921375,8.757011744127077,33.357823,43.712511,16,1.956735077808541,39.80137598514557,165.83906660477322,0.48675467834488,7.1694580018520355,2,169.08984375,189.875,189.875,17.881729125976562,29.037368774414062,29.037368774414062,149.125,0.0,8.786618639334394,13.819903,0.0,240,1.2933879585217236,502.0447142916625,505.3931699998211,510.8673950000666,0
react-router,matrix,hello,500,16,2,8.509777458,256,30.083042860226108,30.083042860226108,2746,0.07878116197031107,530.5683383554689,530.5422000000001,538.2484120000004,539.6782950000002,530.2445339999995,538.1171390000004,6.972805044216143,2.32163671875,6.5005424273391625,26.656767,34.537471,3,0.35196100428624794,24.238600999116898,94.68203515280038,0.2843680783380945,10.4305370002985,1,343.24609375,343.24609375,343.24609375,45.729591369628906,46.93367004394531,39.96178436279297,294.375,0.0,8.819628783601544,13.598719,0.0,256,1.3235095324446282,502.20005016014875,508.5811129999347,508.7982910000719,0
react-router,matrix,hello,500,64,1,8.171692215,903,110.50342771628728,110.50342771628728,2746,0.2893852353181122,570.2921541882606,571.7423259999996,607.64462,623.331039,571.6538620000001,607.2265520000001,21.483525609388963,1.949045404208195,18.2607182807997,42.860543,66.912255,14,1.708928461622724,82.02874401211739,90.84024807543453,1.0012946808105143,18.627315998077393,3,202.515625,244.1796875,244.1796875,28.409812927246094,57.70098114013672,34.14073944091797,203.484375,0.0,21.681079432477155,15.917055,0.0,903,2.246912743057072,502.42470745294423,505.54013800015673,506.83097000001,0
react-router,matrix,hello,500,64,2,8.402997069000001,960,114.24495238033504,114.24495238033504,2746,0.29918350146903994,557.8664169416659,557.7230150000005,577.7223359999998,582.1073040000001,557.6321590000002,577.6600950000002,12.982801648798667,1.1379124999999999,11.8289443380502,35.487743,41.582591,11,1.3073172927838013,53.311591014266014,55.53290730652709,0.6335924076251588,9.754572004079819,2,343.62109375,343.62109375,343.24609375,25.147415161132812,56.5765380859375,38.21240997314453,294.77734375,0.0,12.118488601013862,13.778943,0.0,960,1.7947479065265064,502.85323047395843,507.1965990001336,508.46792000019923,0
react-router,matrix,large,200,1,1,6.053289701000001,27,4.46038457329072,4.46038457329072,1555911,6.618462964833582,223.86716914814812,223.15669500000058,233.90037499999994,244.41997099999998,216.91578799999934,227.21971600000052,17.31527219422626,39.09796296296296,12.464985253791063,28.131327,33.505279,16,2.6244083485226586,36.48885501921177,1351.4390747856212,0.5985103483778268,5.551862001419067,8,283.28515625,284.9609375,283.6796875,19.469078063964844,39.87079620361328,24.09808349609375,238.82421875,0.0,8.11999732640322,15.253503,0.0,27,1.386379855620894,200.82616133331666,203.4817599998787,203.56976100010797,0
react-router,matrix,large,200,16,1,8.287280331,417,50.3180758155531,50.3180758155531,1555911,74.66358915353112,308.84179799760193,291.758049,398.3333080000002,498.08511599999974,289.3127450000002,392.47257000000036,42.73382719833928,8.506402877697841,36.31261134689304,87.162879,290.979839,104,12.52919377596023,121.94901198148727,292.44367381651625,1.4691565402912978,8.252751007676125,26,283.31640625,284.5,283.59375,19.99199676513672,34.670692443847656,24.651626586914062,238.4140625,0.0,21.223851161641043,15.753215,0.0,417,1.4857056450747257,201.35877347481716,203.369217999978,205.97464799997397,0
react-router,matrix,large,200,16,2,8.165704241,464,56.82302301254753,56.82302301254753,1555911,84.31584030006012,279.792194599138,278.890858,295.38308699999993,317.02551100000073,276.50744100000065,292.54077699999993,37.830961742273146,6.665756465517242,31.33641931382526,67.108863,105.709567,113,13.82160261603669,82.60108514130116,178.01958004590765,1.0103357296252011,4.88552300632,27,343.32421875,344.625,344.09375,19.528045654296875,41.18328857421875,32.09320068359375,295.734375,0.0,16.242690848357906,14.057471,0.0,464,0.8291086948151383,201.47924810344983,203.66361299995333,206.2935770000331,0
react-router,matrix,large,200,64,1,8.353662211,1152,137.90358897718662,137.90358897718662,1555911,204.62580778988212,456.9352805633683,454.5311619999993,507.2303919999995,541.0575440000002,451.91186500000003,501.8825480000005,64.26410497649748,4.671072916666667,58.39093772487125,248.774655,291.504127,198,23.64637255698768,182.71070584654808,158.60304326957296,2.182043141715991,3.445840001106262,18,283.65625,285.61328125,283.32421875,24.748001098632812,48.97857666015625,19.8856201171875,239.5546875,0.0,32.79577930696246,13.828095,0.0,1152,1.125990158284268,202.10485750520678,204.63645200012252,207.8020409999881,0
react-router,matrix,large,200,64,2,8.435460212,1159,137.3961788535551,137.3961788535551,1555911,203.87289622899416,448.079230897325,442.7701310000001,519.932229,549.5607849999997,439.1832589999999,510.66394599999967,61.082498587282615,4.454489214840379,55.8422139940961,239.337471,300.679167,200,23.662762323621763,182.33648811280727,157.32225031303477,2.1572924905686217,7.0521370023489,19,344.5703125,346.90625,343.265625,37.56354522705078,61.25480651855469,19.61103057861328,298.03125,0.0,31.901304316054386,14.426111,0.0,1159,1.2272045959421762,202.41685888696563,205.03100399998948,207.06092799967155,0
react-router,matrix,large,50,1,1,6.034514687,83,13.754212940902235,13.754212940902235,1555910,20.408933121566008,72.54897884337349,66.94338699999935,82.591676,242.03933400000005,62.991867000000184,78.63911499999995,42.970648469727365,31.33267469879518,32.85594288970402,41.353215,183.238655,48,7.931175917618289,125.69735698401928,1514.4259877592685,2.076933022124839,9.39154800772667,24,265.10546875,266.375,265.15234375,29.652671813964844,44.99150848388672,29.563865661621094,220.10546875,0.0,12.10495296267078,19.890175,0.0,83,3.3441018427213636,51.62298413254713,52.38414599979296,124.5860190000385,0
react-router,matrix,large,50,16,1,8.089814768,1140,140.91793603351388,140.91793603351388,1555910,209.098459104447,112.93039855614022,111.41586699999971,133.16193799999996,140.025807,109.98644399999989,128.34858000000077,70.63538759698872,5.029409649122807,59.31545275697271,67.108863,89.653247,273,33.63280719525333,238.5748119354248,209.27615082054808,2.939172399805115,5.753571003675461,65,264.4140625,266.9140625,265.234375,19.026077270507812,48.84246063232422,32.270042419433594,220.69140625,0.0,31.21876329319636,14.475263,0.0,1140,0.8195412772294505,50.56556992192667,52.272311999928206,54.44898999994621,0
react-router,matrix,large,50,16,2,8.110964747999999,1148,141.53680057394823,141.53680057394823,1555910,210.0167497453802,112.19401752177703,111.30170299999997,125.45567400000073,144.25218399999994,109.75323200000003,123.48073399999976,70.38275366794332,4.98223519163763,59.49311401985188,61.997055,101.842943,281,34.57852478071404,286.6312151402235,249.6787588329473,3.527147535819359,6.218422994017601,69,331.33984375,334.81640625,331.92578125,19.22161865234375,53.20899963378906,18.55657196044922,299.26171875,0.0,28.616167879661038,13.729791,0.0,1148,0.9395473508398562,50.95764347561635,52.661713999696076,53.854003000073135,0
react-router,matrix,large,50,64,1,8.454060650999999,1640,193.98961844519184,193.98961844519184,1555910,287.84788821702807,321.2048899536588,297.97712299999966,454.76339199999984,540.9034620000002,295.1244420000003,449.2106969999995,92.63697634449906,4.7866280487804875,86.22589819143883,357.040127,422.838271,274,32.334146725306574,301.295685172081,183.71688120248842,3.555525143086075,7.254705011844635,21,264.44921875,289.359375,283.0078125,19.81139373779297,87.72537994384766,19.726821899414062,242.8984375,0.0,48.3320981747849,15.679487,0.0,1640,1.3502962367905036,51.019517034144144,52.9639399999287,54.13448799983598,0
react-router,matrix,large,50,64,2,8.256325518,1923,232.91232834843757,232.91232834843757,1555910,345.6026275640655,270.9347829063964,268.41045199999917,311.1488880000006,328.6727809999993,265.76385200000004,291.51798000000053,91.96123134261164,3.955625585023401,83.44501550076198,226.361343,228.196351,326,39.411949381373546,293.7960719615221,152.78006862273642,3.5518637780962847,6.111473008990288,28,322.6875,334.33984375,333.52734375,18.03699493408203,69.95999145507812,44.182640075683594,298.78515625,0.0,42.02672076593246,14.073855,0.0,1923,0.8160117066744726,50.88641004732486,52.90315499994904,55.84506700001657,0
react-router,matrix,large,500,1,1,6.519059190999999,12,1.840756411073366,1.840756411073366,1555911,2.7313739283652994,542.5523942500002,527.924479,632.9039790000002,632.9039790000002,521.9066560000001,595.6701199999998,12.663228623336611,69.06116666666667,9.039712192346563,28.999679,95.485951,7,1.069614621378588,43.94064602255821,3661.720501879851,0.6714222494078451,21.729321002960205,3,265.0859375,266.0078125,266.0078125,30.45092010498047,39.679656982421875,39.679656982421875,220.90234375,0.0,7.186611022882808,15.179775,0.0,12,1.8422281084311585,501.68531849999755,508.22958499984816,508.22958499984816,0
react-router,matrix,large,500,16,1,8.531333133,224,26.256154402592355,26.256154402592355,1555911,38.95973153371036,605.7215832232142,605.4765050000001,616.7620210000005,633.471399,603.1142,613.620296,20.844660304199515,7.957375,18.424165971723557,79.691775,85.458943,55,6.431905693566914,71.7862079590559,320.4741426743567,0.8394947630753276,5.1320270001888275,13,264.4453125,265.73046875,265.73046875,19.918052673339844,34.419273376464844,34.419273376464844,219.6015625,0.0,14.321010857094146,14.147583,0.0,224,0.9439070434601172,502.11565601786214,504.70335800014436,505.04752599983476,0
react-router,matrix,large,500,16,2,8.48569514,224,26.39736595580783,26.39736595580783,1555911,39.16926580588047,603.3795855714285,604.2415450000008,621.2933059999996,642.8175330000001,601.1580199999999,608.5146100000002,21.98477872219478,8.337299107142858,18.426987512549854,71.565311,77.660159,54,6.3568572331123745,76.48189993202686,341.4370532679771,0.9003417014538551,6.793631002306938,13,341.87890625,342.65234375,342.33984375,18.952072143554688,33.53881072998047,31.366470336914062,304.21484375,0.0,11.573922252630666,13.729791,0.0,224,1.0070622999905818,501.5029870937641,504.018662000075,506.3015379998833,0
react-router,matrix,large,500,64,1,8.387054138,640,76.30808022334004,76.30808022334004,1555911,113.22839871251794,825.1237342234374,792.0267180000001,1201.4822920000001,1251.504093,787.682487,1199.5395739999994,44.80096771850815,5.8783375,41.07314300117848,270.794751,702.021631,109,12.980140753331055,105.30674605071545,164.54179070424289,1.254033381663831,5.914280012249947,9,264.2109375,266.87890625,266.40625,23.056419372558594,51.10124206542969,42.776512145996094,220.5390625,0.0,26.958689339887854,17.154047,0.0,640,2.1331230238852332,502.51163879843625,504.4153149998747,508.69546200009063,0
react-router,matrix,large,500,64,2,8.4392191,704,83.42004060541572,83.42004060541572,1555911,123.78135566560076,757.1463398181818,760.350492,787.185001,797.3335950000001,756.3404919999998,779.8665740000001,39.88671126425804,4.787316761363637,35.73890232085805,230.031359,238.419967,119,14.083492515725611,144.92366601526737,205.857480135323,1.7151524081323835,7.195851996541023,10,331.91015625,345.7734375,343.41796875,19.31206512451172,73.28101348876953,37.50212860107422,310.35546875,0.0,20.787906377656103,13.688831,0.0,704,1.2660995210389285,503.7292401491544,506.96378199988976,508.09490799997,0
react-router,matrix,medium,200,1,1,6.221807072,28,4.500300262605121,4.500300262605121,811358,3.4822031216304454,221.69267703571427,221.36601900000005,243.55000900000005,246.13110499999948,214.852985,239.87849000000006,13.998915585286596,31.212392857142856,10.430042024491586,26.951679,35.520511,10,1.6018037232562838,39.23870402574539,1401.382286633764,0.628527022041903,6.653284996747971,5,283.8984375,284.12109375,283.2265625,34.72016143798828,39.36067199707031,25.010543823242188,237.6875,0.0,7.678352168042842,17.334271,0.0,28,1.6961021241583072,200.31424950001696,201.9999610001687,202.41521300002933,0
react-router,matrix,medium,200,16,1,8.272591005,475,57.4185282111623,57.4185282111623,811358,44.42880841479513,273.0210109242106,272.524492,294.114145,300.9129720000001,271.38544399999955,292.4030950000006,33.70784149024307,5.887591578947369,28.50919559511024,64.520191,85.590015,67,8.075593701244602,96.07179307937622,202.25640648289732,1.157965323968784,6.148532003164291,19,283.66015625,285.109375,283.75,31.462326049804688,49.4771728515625,28.84259033203125,238.53125,0.0,20.129459256382766,14.721023,0.0,475,1.341094455623843,201.52528624841895,204.54851499991491,209.49666599999182,0
react-router,matrix,medium,200,16,2,8.211050311000001,480,58.457807688373805,58.457807688373805,811358,45.23297303240165,272.69728784583316,272.65356599999996,282.716805,286.6814669999999,271.43581700000016,281.20134800000005,32.39577055279006,5.5483062499999996,27.969459618780903,57.114623,64.749567,68,8.27171504513098,105.72609104216099,220.26268967116872,1.2860824969651925,4.6243690103292465,19,343.39453125,344.86328125,343.953125,19.854965209960938,46.760154724121094,32.115013122558594,296.05078125,0.0,15.20255359613403,14.041087,0.0,480,1.1140924328330202,202.18760842291329,204.30860099988058,205.09089299989864,0
react-router,matrix,medium,200,64,1,8.337827965999999,1426,171.02775516776597,171.02775516776597,811358,132.33636605969264,363.6055942531561,356.40579999999954,421.46872000000076,486.7119739999998,355.47267100000045,417.94549299999926,52.91002782416058,3.1216998597475456,46.303134184176706,163.315711,252.837887,144,17.115508701428368,156.45134392380714,109.71342491150571,1.85954467935978,11.15547400712967,15,284.7734375,285.19921875,284.3046875,46.410057067871094,60.41572570800781,38.47742462158203,238.76953125,0.0,26.778820367052553,14.802943,0.0,1426,1.4939929816147495,202.40775891234262,206.85169399995357,208.57166200014763,0
react-router,matrix,medium,200,64,2,8.246209918,1472,178.50624888736917,178.50624888736917,811358,138.12300976253326,355.5607501657614,351.27393500000017,391.224068,452.37008200000014,350.14526899999964,390.16843599999993,50.51440602395974,2.836951766304348,45.552701600258715,135.135231,236.453887,154,18.628428083308087,168.36708195507526,114.37981111078483,2.0366325180497133,6.169343009591103,18,343.3671875,345.7421875,343.3984375,19.641387939453125,71.04083251953125,19.9638671875,296.77734375,0.0,25.253048786429915,13.918207,0.0,1472,1.4669011899299496,202.46000612839111,205.89262000005692,207.04816100001335,0
react-router,matrix,medium,50,1,1,6.011708765000001,92,15.303469212550915,15.303469212550915,811357,11.841370458495783,65.15814471739131,64.16937899999994,74.17023299999983,93.15160399999968,61.33483100000012,69.63580599999977,32.69529038934764,21.446380434782608,24.222559009526968,24.477695,42.041343,29,4.805530786795794,93.59677301347256,1017.3562284073104,1.5509730146930345,10.101187005639076,14,283.32421875,284.3984375,284.3984375,19.452735900878906,38.476844787597656,36.941558837890625,238.33984375,0.0,10.169526596157237,16.605183,0.0,92,2.4635229523936806,50.876212956515424,52.15685399994254,54.4935669999104,0
react-router,matrix,medium,50,16,1,8.081324707,1281,158.51361582964296,158.51361582964296,811357,122.65313320035136,100.04451397501965,96.20956800000022,131.40768000000025,159.083736,95.43164999999999,129.10867599999995,63.96208988640251,4.0531069476971116,53.64660298414942,62.980095,106.627071,181,22.297903266042095,273.5826290845871,213.5695777397245,3.3703419881754684,8.267307996749878,51,284.14453125,285.87109375,284.19140625,34.09131622314453,53.67652893066406,34.475990295410156,239.7578125,0.0,31.551896770601548,14.712831,0.0,1281,1.9130460534072093,51.17857432162032,52.72177299996838,67.79676099983044,0
react-router,matrix,medium,50,16,2,8.078756253,1556,192.6039047684089,192.6039047684089,811357,149.03118740194506,82.80033219344473,81.73157400000036,90.85077199999978,99.89288599999963,81.03978300000017,89.72418999999991,53.02077996828152,2.7560109254498717,43.84212523257342,35.913727,40.009727,217,26.829669229928346,207.37351202964783,133.2734653146837,2.563945960739179,6.19820199906826,60,344.2109375,346.31640625,344.76953125,32.13970184326172,62.722984313964844,41.18829345703125,297.5625,0.0,20.809859465448845,13.697023,0.0,1556,0.8513647110560083,51.00532576734988,52.86902299989015,54.581813000142574,0
react-router,matrix,medium,50,64,1,8.144412458,2627,322.5524264085595,322.5524264085595,811357,249.5814981780716,196.57498456033522,183.0514089999997,288.3996199999999,351.339663,182.33340700000008,286.80182499999995,86.84634225377141,2.7033277502854967,77.23086346646684,177.602559,278.396927,273,33.38530925000105,296.2359340041876,112.76586753109538,3.622684347140185,9.395851999521255,30,283.39453125,286.9921875,284.0859375,19.823898315429688,73.63859558105469,20.463409423828125,242.33203125,0.0,43.62833240838383,14.098431,0.0,2627,1.5133324010951885,51.175135043775505,53.53369099996053,54.440484000137076,0
react-router,matrix,medium,50,64,2,8.132400817,3016,370.862192834291,370.862192834291,811357,286.962162200405,171.14464283454936,171.260722,179.89737999999943,190.313826,170.35914000000002,178.69358899999997,81.46403989068142,2.2001999336870024,73.15608884053054,120.848383,123.142143,321,39.407373613877226,299.12266087532043,99.17860108598157,3.6721615119909186,7.914990991353989,41,343.49609375,345.44140625,345.25,19.761383056640625,60.26182556152344,50.52387237548828,296.4453125,0.0,37.07121931767169,13.737983,0.0,3016,1.0832663822526374,50.82519370027131,52.52077399985865,53.50752199999988,0
react-router,matrix,medium,500,1,1,6.353937360999999,12,1.88859274465863,1.88859274465863,811358,1.4613388367850653,528.8729730833332,522.9323690000001,554.3783589999998,554.3783589999998,517.6356329999999,548.0990000000002,6.890798562094633,36.61658333333333,5.46208095005243,26.394623,32.161791,4,0.6272930582085652,30.802521005272865,2566.8767504394054,0.48305519004827957,9.498851001262665,2,253.28125,254.18359375,253.46484375,33.68939971923828,40.49143981933594,24.382858276367188,213.18359375,0.0,5.178604672435011,18.366463,0.0,12,1.3651066636776759,501.25695808334666,502.4142770001199,502.4142770001199,0
react-router,matrix,medium,500,16,1,8.460198599,224,26.476919823900698,26.476919823900698,811358,20.487080301742957,600.5920859151786,597.9761319999998,671.4345949999997,676.8667479999995,591.4784319999999,666.9411129999999,20.031698797882694,7.580879464285714,17.978837607032432,68.681727,162.004991,32,3.7748539207383605,60.76081296801567,271.2536293214985,0.716759978311138,6.979744002223015,9,253.9765625,254.7578125,253.86328125,38.43421173095703,46.29205322265625,31.308303833007812,209.8125,0.0,14.881474775042511,14.671871,0.0,224,1.2052194316142906,502.13871491516744,505.8289479999803,508.1890009997878,0
react-router,matrix,medium,500,16,2,8.281718849999999,224,27.04752528516469,27.04752528516469,811358,20.928598423309946,589.077045004464,585.851404,643.5780199999999,650.7171010000002,583.1262449999995,641.8138079999999,18.848227863717167,6.983799107142858,16.45739828415843,70.451199,78.512127,36,4.337437878187578,68.22051793336868,304.5558836311102,0.821950718204912,6.689769998192787,11,343.3203125,344.0234375,343.3203125,19.702247619628906,33.381187438964844,19.217926025390625,297.546875,0.0,13.94520918664172,15.949823,0.0,224,1.856508196850978,503.99239835267406,504.84251200035214,552.9523499999195,0
react-router,matrix,medium,500,64,1,8.683986463,762,87.74771854454927,87.74771854454927,811358,67.89666502272455,718.5135945485562,701.886544,808.919514,861.0599499999998,697.498771,805.1616199999999,35.88236348379317,4.094800524934383,32.19342828272178,168.951807,339.214335,84,9.65989944561481,115.98343399167061,152.20923096019766,1.3337956068055248,11.883769989013672,13,258.25390625,265.9765625,264.31640625,20.112930297851562,51.75343322753906,19.808372497558594,221.09765625,0.0,21.282127172170462,13.918207,0.0,762,1.4816993348071663,503.5659717178483,506.32049200008623,507.539790000068,0
react-router,matrix,medium,500,64,2,8.258858347000002,768,92.9910609592878,92.9910609592878,811358,71.95381282597144,682.5640262018223,682.8368069999997,723.8894270000001,808.8467240000001,677.5759200000002,720.7237869999999,32.77659789892869,3.528493489583333,28.849581792154783,163.577855,198.443007,80,9.676166210549663,92.35305301845074,120.2513711177744,1.1170293638227933,5.495521008968353,9,343.3046875,345.171875,343.92578125,20.62895965576172,64.8661880493164,37.01349639892578,297.484375,0.0,19.952956689358576,13.852671,0.0,768,1.4657750587269538,503.424493312504,506.71420800033957,507.57325400039554,0
react-router,sustained,large,50,64,1,30.265458909,7300,241.199052092655,241.199052092655,1555910,357.89872850559505,264.3341527545204,263.53032600000006,277.46299199999976,316.17013399999996,262.26658099999986,275.31107599999996,90.26870974126982,3.7457130136986305,82.45758628109002,212.074495,230.162431,1244,41.067688127172104,921.0929289460182,126.17711355424908,3.040768259011139,6.725475996732712,108,313.66796875,326.640625,320.82421875,19.018653869628906,75.0226058959961,21.18439483642578,288.2890625,0.0,38.62340014683956,14.794751,0.0,7300,0.7503362069949798,51.547023395478774,53.430771000217646,55.4508889997378,0
react-router,sustained,large,50,64,2,30.25587338,7383,244.0187367018919,244.0187367018919,1555910,362.0826650827795,260.9709215866176,259.30939299999955,282.5124020000003,297.1788029999998,257.8621610000009,279.1244160000001,89.62256791036474,3.675010971149939,82.29587431123858,211.288063,223.739903,1245,41.12398825546064,945.8977846652269,128.118350896008,3.12442485039671,7.1541789919137955,97,308.69921875,322.8359375,319.046875,19.094764709472656,64.87674713134766,27.53974151611328,276.81640625,0.0,38.66251357648398,14.843903,0.0,7383,0.7714115842775195,51.301179109438486,53.80854899995029,55.08762199990451,0
solid,matrix,hello,200,1,1,6.206736175,30,4.833458222509353,4.833458222509353,1895,0.008735087711005425,206.50880343333333,206.274243,208.57707500000015,210.410365,7.639783999999963,9.069031999999993,3.4248640707441984,7.1034999999999995,2.888202056417587,13.852671,15.359999,0,0.0,0,0.0,0,0,0,280.38671875,280.38671875,280.38671875,29.579696655273438,35.319725036621094,35.319725036621094,234.96875,0.0,4.160838097198758,13.516799,0.0,30,1.5024181984031468,200.99721893333674,202.43599799997173,202.78174800006673,0
solid,matrix,hello,200,16,1,8.186617618000001,611,74.63399764227267,74.63399764227267,1895,0.13487951806269333,211.34727253518815,206.53832699999975,240.37608400000045,288.2070760000006,5.0287450000005265,25.288390000000163,20.97806116781727,2.820923076923077,18.773607458587957,28.213247,63.406079,9,1.0954067252327444,130.3178220242262,213.2861244259021,1.5861224295891245,28.325220003724098,2,280.38671875,280.38671875,273.2890625,49.028343200683594,53.59797668457031,26.63134002685547,234.96875,0.0,24.689805752357685,15.736831,0.0,611,4.130305103265654,201.50588579869634,203.6284970000852,225.3389320001006,0
